Access	File ID	Object ID	File Name	ICGC Donor	Specimen ID	Specimen Type	Sample ID	Repository	Project	Study	Data Type	Experimental Strategy	Format	Size (bytes)
controlled	FI806487	1e8c526f-cf78-5af2-a250-72556686e6bf	mini-9f35b9cde100cbad2dc24845839632e8.bam	DO52154	SP135466	Normal - solid tissue	SA570902	Collaboratory - Toronto,AWS - Virginia	PAEN-IT	PCAWG			BAM	1.54110952E8
controlled	FI806497	eba8ee3a-0328-5636-8c9b-d2084545a9cf	mini-6e75f04c104516af8d5759d4dcac8f76.bam	DO218404	SP117614	Primary tumour - solid tissue	SA543530	Collaboratory - Toronto	BRCA-EU	PCAWG			BAM	9.7372333E7
controlled	FI806491	3a12c876-11ad-5441-b36f-9e40556f9760	mini-3311fc3cb8656bb0f6bd96cb7d05249b.bam	DO52159	SP135482	Normal - tissue adjacent to primary	SA570918	AWS - Virginia,Collaboratory - Toronto	PAEN-IT	PCAWG			BAM	1.47032475E8
controlled	FI806433	c334a57e-ac87-5e67-a97f-b81a2a83148d	mini-b68e528fca84d4b31b044e103f544bc1.bam	DO218205	SP118533	Normal - tissue adjacent to primary	SA544774	Collaboratory - Toronto	BRCA-EU	PCAWG			BAM	1.43591079E8
controlled	FI806449	ce48e81f-d56d-521b-b6c5-334131aa3719	mini-88b3de0d9e2f87263a2063f1cf179ff0.bam	DO1076	SP2293	Primary tumour - solid tissue	SA6164	AWS - Virginia,Collaboratory - Toronto	BRCA-UK	PCAWG			BAM	7.274196695E9
controlled	FI37015	b1267657-0709-58c6-bd7e-0ba70b86b0d2	423b15b512d70781b65de4085adae995.bam	DO218506	SP117728	Primary tumour - solid tissue	SA543712	Collaboratory - Toronto,EGA - Hinxton	BRCA-EU	PCAWG			BAM	1.37854878516E11
controlled	FI806469	3222d639-594b-56b6-b569-cd3e76d6253c	mini-66ab39da02f559b827b197ae7599809d.bam	DO52155	SP135475	Primary tumour - solid tissue	SA570906	AWS - Virginia,Collaboratory - Toronto	PAEN-IT	PCAWG			BAM	1.80364516E8
controlled	FI806367	c6007713-82fd-58c3-832d-001b28063b15	mini-abd52dc6c3c031318bdf855dc31e4f53.bam	DO52562	SP116380	Normal - blood derived	SA541861	AWS - Virginia,Collaboratory - Toronto	BRCA-UK	PCAWG			BAM	1.92704694E8
controlled	FI806383	36677708-d725-5d20-8f22-eac60dafa77e	mini-7f10f832beece369b665bb530f972965.bam	DO1010	SP2175	Normal - blood derived	SA6236	AWS - Virginia,Collaboratory - Toronto	BRCA-UK	PCAWG			BAM	3.25735737E8
controlled	FI37391	e7fb5b70-31fb-5a4c-965a-9f3458a4c222	f14b9e7c73706567a79aa9eae0ad70e4.bam	DO50816	SP112214	Normal - blood derived	SA529789	AWS - Virginia,Collaboratory - Toronto,EGA - Hinxton	LIRI-JP	PCAWG			BAM	1.07846178678E11
controlled	FI37392	d3f4caf9-ac92-5df0-9838-02bd5230bd06	a887a50bccb0a7f205ee3eaa7ff33155.bam	DO50816	SP112215	Primary tumour - solid tissue	SA529792	Collaboratory - Toronto,EGA - Hinxton,AWS - Virginia	LIRI-JP	PCAWG			BAM	1.2840611339E11
controlled	FI37374	fa80a77d-5079-588d-aeec-e0b39c915ce4	5a5a4d48f56d863a291e464b754dd794.bam	DO52617	SP116525	Primary tumour - solid tissue	SA541886	AWS - Virginia,EGA - Hinxton,Collaboratory - Toronto	BOCA-UK	PCAWG			BAM	1.66888387116E11
controlled	FI806277	0fb5f53e-e17c-5124-be88-778f865a36e8	mini-6d66f8bf97dba81395300707224b1c50.bam	DO52749	SP116871	Primary tumour - blood derived (peripheral blood)	SA542257	AWS - Virginia,Collaboratory - Toronto	CMDI-UK	PCAWG			BAM	4.39457676E8
controlled	FI806285	5082b9bb-8415-5872-b720-9eabee775f3d	mini-63237073df10124ad350ac62a9dc306c.bam	DO52745	SP116859	Normal - blood derived	SA542250	AWS - Virginia,Collaboratory - Toronto	CMDI-UK	PCAWG			BAM	3.59287307E8
controlled	FI37242	f800c244-b5c3-5f7f-878a-20f4340d9f37	17d0164ba75254a66877eb430bef5ab3.bam	DO50442	SP111166	Primary tumour - solid tissue	SA528995	Collaboratory - Toronto,AWS - Virginia,EGA - Hinxton	ESAD-UK	PCAWG			BAM	1.25602026791E11
controlled	FI806233	72e0b5ae-65f1-5d50-9466-17a5fbf478fc	mini-8f6960ad4851edab46b670d8820a6f87.bam	DO220894	SP124618	Normal - blood derived	SA557354	AWS - Virginia,Collaboratory - Toronto	MELA-AU	PCAWG			BAM	7.93695635E8
controlled	FI806239	812309e2-58ba-54bc-8e72-1d1b567b7494	mini-bbfd80b3f0ca4234103517572c8a9857.bam	DO220851	SP124491	Normal - blood derived	SA557191	AWS - Virginia,Collaboratory - Toronto	MELA-AU	PCAWG			BAM	3.574625257E9
controlled	FI806245	7b792eb7-0a30-5a2c-990f-20b3020c5344	mini-84ad18a95d5440205fad64415ecb36b7.bam	DO218773	SP118015	Primary tumour - solid tissue	SA544190	AWS - Virginia,Collaboratory - Toronto	ORCA-IN	PCAWG			BAM	2.63018028E8
controlled	FI806253	d74cf9c1-b7cd-56ae-a853-7919af697360	mini-7bb238641bb0e57ac1dd7076793e07e0.bam	DO44744	SP97929	Normal - tissue adjacent to primary	SA499627	AWS - Virginia,Collaboratory - Toronto	LICA-FR	PCAWG			BAM	2.36907674E8
controlled	FI806269	ac650e98-53f5-556c-8bf9-eca52afda875	mini-33230789a30861c0abad68ec0a39d52a.bam	DO52727	SP116788	Primary tumour - blood derived (peripheral blood)	SA542300	Collaboratory - Toronto,AWS - Virginia	CMDI-UK	PCAWG			BAM	5.97579438E8
controlled	FI806209	be592b2e-2798-5036-bf6d-d10f45429edd	mini-57f38f627a998d43a8474fd5be113929.bam	DO220864	SP124341	Metastatic tumour - metastasis local to lymph node	SA557385	Collaboratory - Toronto,AWS - Virginia	MELA-AU	PCAWG			BAM	4.12857191E8
controlled	FI806219	955a3237-19f2-5de0-8afd-da11f55eaf58	mini-0a2055597b75c8cb09569f964bf87dc0.bam	DO220877	SP124415	Metastatic tumour - metastasis to distant location	SA557489	Collaboratory - Toronto,AWS - Virginia	MELA-AU	PCAWG			BAM	1.5773457812E10
controlled	FI806217	1f6fdd16-2695-5269-85af-935c04458b1e	mini-72257687b158f130022be583e75049ee.bam	DO220877	SP124566	Normal - blood derived	SA557289	AWS - Virginia,Collaboratory - Toronto	MELA-AU	PCAWG			BAM	7.479459687E9
controlled	FI806213	0172e19c-2fe8-5979-b2ff-9364c1dfdacf	mini-c739aeadf66bbad40294c07442a4233b.bam	DO220845	SP124477	Normal - blood derived	SA557177	AWS - Virginia,Collaboratory - Toronto	MELA-AU	PCAWG			BAM	1.85061847E8
controlled	FI806151	78d96082-391b-5d86-95e5-22287b806f7d	mini-9be3fca358d0ef4fa7c5d7ca842cfd95.bam	DO49204	SP108123	Primary tumour - solid tissue	SA518850	Collaboratory - Toronto,AWS - Virginia	PACA-AU	PCAWG			BAM	2.69850726E8
controlled	FI22984	938f0eaf-bb77-53ca-9cfc-f7a0fd950724	660e32f5b23682e4dcc6a3fa985ef5fb.bam	DO47000	SP103296	Normal - blood derived	SA507138	AWS - Virginia,EGA - Hinxton,Collaboratory - Toronto	RECA-EU	PCAWG			BAM	2.03920317482E11
controlled	FI806119	6684ff7d-b8fb-5439-b9ac-6ba4a6920fe7	mini-a29d1db5dbb834a7ec72593065532ddb.bam	DO49080	SP107786	Primary tumour - solid tissue	SA518634	AWS - Virginia,Collaboratory - Toronto	PACA-AU	PCAWG			BAM	5.77938606E8
controlled	FI806123	fb21af8c-fe5e-5b79-bbcf-40515c142fae	mini-c449e990dfe42a6106d718d39d8f6ace.bam	DO32878	SP69762	Primary tumour - solid tissue	SA408562	AWS - Virginia,Collaboratory - Toronto	PACA-AU	PCAWG			BAM	2.58136062E8
controlled	FI806149	8441b4cf-1c5d-57cc-b56c-cb8c2b2335ab	mini-cd6c383850820a82919204325dab93ea.bam	DO49204	SP108126	Normal - solid tissue	SA518852	AWS - Virginia,Collaboratory - Toronto	PACA-AU	PCAWG			BAM	1.75718222E8
controlled	FI806101	65816740-87c2-5ed4-ad3d-5d6ae81205f3	mini-43e3bf51e7415fc746bcb4e7ada12e89.bam	DO33480	SP71774	Normal - solid tissue	SA411217	Collaboratory - Toronto,AWS - Virginia	PACA-AU	PCAWG			BAM	1.4861418E8
controlled	FI22476	1cbd2651-5cb8-53bc-84af-140f24b59cc3	27c6e06f744eb004af32433d957588a4.bam	DO52611	SP116514	Normal - blood derived	SA541877	EGA - Hinxton,Collaboratory - Toronto,AWS - Virginia	BOCA-UK	PCAWG			BAM	1.83793466677E11
controlled	FI806099	c80a97a6-f460-5440-88ef-8c4e5809992a	mini-3e57b20892c06bed59abab5e21a279b6.bam	DO49166	SP108017	Primary tumour - solid tissue	SA518876	Collaboratory - Toronto,AWS - Virginia	PACA-AU	PCAWG			BAM	2.07234434E8
controlled	FI806047	5ddac5f8-7aa1-5e13-a5e3-011adb38b792	mini-198f56e26d1e123f459ce837c1873cb7.bam	DO46394	SP101678	Primary tumour - solid tissue	SA505863	Collaboratory - Toronto,AWS - Virginia	OV-AU	PCAWG			BAM	3.52339642E8
controlled	FI806009	6829f85d-993f-5703-bcd7-5a2b86c35192	mini-09d643f66c063da3084f3e50297481cf.bam	DO46350	SP101572	Primary tumour - solid tissue	SA505492	AWS - Virginia,Collaboratory - Toronto	OV-AU	PCAWG			BAM	2.11020386E8
controlled	FI806015	a4daaf3e-6b82-5a0b-a2bb-1db3d7ec2a0a	mini-b3bc2e9b689c6bd89029a1444e4c8251.bam	DO46336	SP101540	Primary tumour - solid tissue	SA505379	Collaboratory - Toronto,AWS - Virginia	OV-AU	PCAWG			BAM	2.81918703E8
controlled	FI32838	4f994641-1450-5405-92e8-016f9caf03f9	8d93f52fc0bbf290218c356f6b2e3093.bam	DO50414	SP111121	Primary tumour - solid tissue	SA528954	Collaboratory - Toronto,AWS - Virginia,EGA - Hinxton	PRAD-UK	PCAWG			BAM	1.73999095924E11
controlled	FI32229	a488de13-67c4-59da-a2e1-d1891f59e5c2	089c8a8d535ad2d33e8c094b74a18a5a.bam	DO45293	SP99313	Primary tumour - solid tissue	SA501598	EGA - Hinxton,Collaboratory - Toronto,AWS - Virginia	LIRI-JP	PCAWG			BAM	1.28505947623E11
controlled	FI46853	f1bc1bee-b84b-5583-b235-e06251197495	651346b8e8ce1151991c8a8499a8aff9.bam	DO51128	SP112943	Primary tumour - solid tissue	SA530587	EGA - Hinxton,AWS - Virginia,Collaboratory - Toronto	PRAD-CA	PCAWG			BAM	2.06070617239E11
controlled	FI46988	c8dbe876-bd6b-5879-814f-af84ce5c014e	5fcc78fc8de1678a90c72b2f8f4bd5f7.bam	DO222299	SP135187	Normal - tissue adjacent to primary	SA560584	Collaboratory - Toronto,EGA - Hinxton	GACA-CN	PCAWG			BAM	1.17643798539E11
controlled	FI32323	6d89e978-34f6-5074-b30e-01b7203fcbb3	da48e0b99dce4f7fdbc57e0f96245aa2.bam	DO35406	SP125704	Primary tumour - other	SA520300	AWS - Virginia,Collaboratory - Toronto,EGA - Hinxton	PACA-CA	PCAWG			BAM	2.23331450672E11
controlled	FI46703	a79eee82-4529-5798-997d-1593508b29df	fcb5bae7946772411533ff13f1d66df9.bam	DO35551	SP78672	Primary tumour - solid tissue	SA413322	Collaboratory - Toronto,EGA - Hinxton	PBCA-DE	PCAWG			BAM	1.41023076434E11
controlled	FI46257	c88690bd-0adc-50dc-8a31-3a734a303c01	648a22174dca9f63839c379e78fdf1ee.bam	DO48950	SP107469	Primary tumour - solid tissue	SA517280	EGA - Hinxton,Collaboratory - Toronto	PBCA-DE	PCAWG			BAM	1.08235600971E11
controlled	FI805681	9c5ff451-dccd-5fb6-8a5f-2e655a64c308	mini-da76765bef9601a4c55601a11f5a430b.bam	DO51542	SP125705	Primary tumour - other	SA533768	Collaboratory - Toronto,AWS - Virginia	PACA-CA	PCAWG			BAM	3.74294976E8
controlled	FI805687	2fa46fac-b299-5dc6-b1ac-e6097a2e3155	mini-a37a2a4f31372c4a94bd9709cc5dbf89.bam	DO51505	SP117037	Primary tumour - other	SA533665	AWS - Virginia,Collaboratory - Toronto	PACA-CA	PCAWG			BAM	3.57874264E8
controlled	FI805619	ee9868aa-5b99-5c70-83f3-c29776fbab71	mini-51d538a11a89cd88875919832a32faa4.bam	DO51468	SP113781	Normal - blood derived	SA533751	Collaboratory - Toronto,AWS - Virginia	PACA-CA	PCAWG			BAM	3.25926067E8
controlled	FI805627	a0704958-0043-5541-9e82-2a8dd0ddb76f	mini-61849a3094e7f634f12734a27b6b7409.bam	DO51492	SP113764	Normal - solid tissue	SA533707	Collaboratory - Toronto,AWS - Virginia	PACA-CA	PCAWG			BAM	1.64342302E8
controlled	FI805647	cb586300-b72c-5d77-8dfd-3abb1cc09adb	mini-b918429539f01e59ceffc184eda7f6b1.bam	DO51465	SP113722	Normal - solid tissue	SA533592	AWS - Virginia,Collaboratory - Toronto	PACA-CA	PCAWG			BAM	7.61418345E8
controlled	FI805605	c9f3d49e-6015-50e9-9cfd-c17b5fa63afa	mini-f93d8f01bfaf845704a376c11df0f54f.bam	DO35228	SP125781	Primary tumour - other	SA520181	AWS - Virginia,Collaboratory - Toronto	PACA-CA	PCAWG			BAM	8.94702455E8
controlled	FI805595	25e8eb88-c902-591f-8a0c-a065efcc21e1	mini-92c10e241964839e014e811a1fba0c0a.bam	DO51532	SP113849	Normal - solid tissue	SA533648	AWS - Virginia,Collaboratory - Toronto	PACA-CA	PCAWG			BAM	2.92337887E8
controlled	FI805553	8ddf886d-6f26-5072-971c-89b4b860349f	mini-a539dd7d8277fdc875427473edc12e7c.bam	DO49442	SP117981	Primary tumour - other	SA520175	AWS - Virginia,Collaboratory - Toronto	PACA-CA	PCAWG			BAM	8.36541344E8
controlled	FI805567	ef8399dc-8c97-5f75-87f3-5205f208cf25	mini-a626f758dc691cb785d9d8c4886ba1c9.bam	DO49436	SP117911	Primary tumour - other	SA520306	AWS - Virginia,Collaboratory - Toronto	PACA-CA	PCAWG			BAM	8.78402724E8
controlled	FI805467	ab205f77-232a-5cae-a66d-c3d159adb467	mini-92421549e29a08ff6b0e71ae01f0da86.bam	DO51530	SP125698	Primary tumour - other	SA533703	AWS - Virginia,Collaboratory - Toronto	PACA-CA	PCAWG			BAM	3.82799732E8
controlled	FI805477	107d043b-65ab-58f0-84fb-f9040ba6f154	mini-c52a491292e7247d81be6364e0d7a9c7.bam	DO51518	SP118046	Primary tumour - other	SA533732	Collaboratory - Toronto,AWS - Virginia	PACA-CA	PCAWG			BAM	3.03080697E8
controlled	FI805439	898e66dd-aeff-5d6c-a695-5e98690351da	mini-0b90e9965e12c7d0fd2a141de4185818.bam	DO221541	SP125713	Primary tumour - other	SA558699	AWS - Virginia,Collaboratory - Toronto	PACA-CA	PCAWG			BAM	7.81579712E8
controlled	FI805459	6bccdab1-0075-5c40-87e3-cb676c5bdca0	mini-53340befbabe92293db3bd6e3ec9c933.bam	DO35305	SP117440	Primary tumour - other	SA520203	AWS - Virginia,Collaboratory - Toronto	PACA-CA	PCAWG			BAM	2.40522862E8
controlled	FI805415	21a9bdbf-f1b1-5d17-90b5-a0b3b1f294e0	mini-8e096926f011761acb3e384531566365.bam	DO33160	SP70756	Primary tumour - solid tissue	SA410202	Collaboratory - Toronto,AWS - Virginia	PACA-AU	PCAWG			BAM	3.20367705E8
controlled	FI36400	f83b8040-1201-54b7-9893-45be5785c4e8	db9d772e96e5adb0457c6f370d03426f.bam	DO23548	SP50176	Normal - blood derived	SA270459	EGA - Hinxton,Collaboratory - Toronto,AWS - Virginia	LIRI-JP	PCAWG			BAM	1.0785552261E11
controlled	FI805391	9c20f1f2-4012-5008-928d-bc1b32c7cd86	mini-a4c607921d25148339ca1f7ccb7c0f33.bam	DO34680	SP110789	Primary tumour - solid tissue	SA528740	AWS - Virginia,Collaboratory - Toronto	PACA-AU	PCAWG			BAM	7.96826701E8
controlled	FI805379	a3776f25-e356-5e91-97d2-fe24cd4c321c	mini-4e8a439a5d8c3ef77174684dfa3590bc.bam	DO46420	SP101732	Recurrent tumour - other	SA505258	AWS - Virginia,Collaboratory - Toronto	OV-AU	PCAWG			BAM	4.2840975E8
controlled	FI805319	693c53b9-37b6-5b72-9eb0-d9f0e521cf2c	mini-f5e5f82c3ff8bf33baaae6d80473fb8f.bam	DO27815	SP59376	Primary tumour - lymph node	SA320980	Collaboratory - Toronto	MALY-DE	PCAWG			BAM	1.39595552E8
controlled	FI805329	1f6dff52-e1ec-57fa-ade7-9779afc261ac	mini-41b049d90d766b4e4a7910bfc67515ab.bam	DO221127	SP124977	Primary tumour - lymph node	SA557677	Collaboratory - Toronto	MALY-DE	PCAWG			BAM	2.783242E8
controlled	FI805297	c039236e-9ffe-59d4-ae13-59c49cf00e69	mini-317311d6e5a3c2e3f8e25b2075e88332.bam	DO52669	SP116654	Primary tumour - lymph node	SA542101	Collaboratory - Toronto	MALY-DE	PCAWG			BAM	3.30921732E8
controlled	FI805235	616d5bbd-7732-5b37-b743-bd54956412d3	mini-adba1977900dcb084815173924ed762a.bam	DO27801	SP59348	Primary tumour - lymph node	SA320938	Collaboratory - Toronto	MALY-DE	PCAWG			BAM	1.28973513E8
controlled	FI805247	780c60b7-ff52-55ce-b7da-a08f2b1ba884	mini-d10048049548b0a6b385962ec966155b.bam	DO27823	SP59392	Primary tumour - blood derived (bone marrow)	SA321004	Collaboratory - Toronto	MALY-DE	PCAWG			BAM	1.11799542E8
controlled	FI805199	39e1b6bc-3da5-500f-a105-436066c0b77c	mini-6c070cb77bda8ddd804fbc0aec937dcb.bam	DO52684	SP116689	Normal - blood derived	SA542110	Collaboratory - Toronto	MALY-DE	PCAWG			BAM	4.2878806E8
controlled	FI805159	6cfb81d2-a584-5d28-8ce2-1e68192e10b6	mini-ba378e26fc005d503a92a1995ba56f8c.bam	DO52663	SP116640	Normal - blood derived	SA542029	Collaboratory - Toronto	MALY-DE	PCAWG			BAM	3.52294711E8
controlled	FI805045	770fc881-3a55-5b6f-94ca-01350e445fb0	mini-e22b415d67370a2a3a6359314695aa15.bam	DO52692	SP116715	Primary tumour - lymph node	SA542149	Collaboratory - Toronto	MALY-DE	PCAWG			BAM	5.17235556E8
controlled	FI805007	c391e7f9-cc36-5404-8684-590d9db18689	mini-99bb37d159645c47dd271e75b66f7d92.bam	DO45029	SP98833	Primary tumour - solid tissue	SA501365	AWS - Virginia,Collaboratory - Toronto	LINC-JP	PCAWG			BAM	3.676354713E9
controlled	FI805005	b7a84d4c-b486-5f73-abeb-6c172d58b69e	mini-47b10ef27943f051369c44d8ca172870.bam	DO45029	SP111830	Normal - blood derived	SA529507	Collaboratory - Toronto,AWS - Virginia	LINC-JP	PCAWG			BAM	1.069261579E9
controlled	FI805991	6cc54d8d-4118-5e64-ac2d-d814e03391cf	mini-9b64f2d76a052ab55bcc3366374cdd0b.bam	DO46593	SP102156	Normal - blood derived	SA505867	AWS - Virginia,Collaboratory - Toronto	OV-AU	PCAWG			BAM	2.6617042E8
controlled	FI805941	9f5bb180-efde-59cd-b3d0-ee0d9d671d21	mini-f159e4a7dd286b32decf528b1890a462.bam	DO221124	SP124970	Normal - blood derived	SA557667	Collaboratory - Toronto	MALY-DE	PCAWG			BAM	4.28303848E8
controlled	FI805949	fe48b708-9d83-53d6-9b21-e196981a6fe2	mini-2fc5b79b0c13598c2965666a564d1eb4.bam	DO218136	SP135425	Primary tumour - solid tissue	SA543051	Collaboratory - Toronto	GACA-CN	PCAWG			BAM	4.95434378E8
controlled	FI805945	c70e64b4-5640-57a4-bf14-306b899ffc08	mini-81a87e5b88ef31e9df304497994300cd.bam	DO217817	SP135293	Primary tumour - solid tissue	SA542478	Collaboratory - Toronto	GACA-CN	PCAWG			BAM	6.736362E7
controlled	FI805895	4635809a-9c9c-52c8-b217-29b6254939b0	mini-494d9d5d9c42c2319e7b246971895889.bam	DO52750	SP116876	Primary tumour - blood derived (bone marrow)	SA542260	AWS - Virginia,Collaboratory - Toronto	CMDI-UK	PCAWG			BAM	4.84841212E8
controlled	FI805827	94ef79a8-d485-54d0-b3dd-a5a964cf9d5c	mini-dbd3d5ddb8dbdbe7f7cc179380ff35cf.bam	DO49418	SP108698	Normal - solid tissue	SA520256	Collaboratory - Toronto,AWS - Virginia	PACA-CA	PCAWG			BAM	3.91491838E8
controlled	FI805855	f0403958-0f41-523c-815a-4abf85086d76	mini-f11def95cf99822cda60ed259dabf435.bam	DO220848	SP124286	Metastatic tumour - metastasis local to lymph node	SA557327	Collaboratory - Toronto,AWS - Virginia	MELA-AU	PCAWG			BAM	1.88782682E8
controlled	FI805803	f0419460-5194-5fc0-ae01-e0adca068e86	mini-dc9240dc6539f2a8f6dddea57411112c.bam	DO51470	SP113729	Normal - solid tissue	SA533617	AWS - Virginia,Collaboratory - Toronto	PACA-CA	PCAWG			BAM	5.1004251E8
controlled	FI805781	fa02290d-ef1b-5218-bf88-4b427204a2a5	mini-cc3824975a35dfccc3306834acd65a28.bam	DO51508	SP113852	Normal - solid tissue	SA533658	Collaboratory - Toronto,AWS - Virginia	PACA-CA	PCAWG			BAM	2.27956617E8
controlled	FI805783	4d09bcdf-e19f-5383-b2e2-f832b51228a2	mini-478c109b1b92d1540e0acb6e46927a9e.bam	DO51508	SP125800	Primary tumour - other	SA533797	AWS - Virginia,Collaboratory - Toronto	PACA-CA	PCAWG			BAM	2.95869973E8
controlled	FI805757	3c636808-78a1-537f-be5f-8a93ba5d781a	mini-1fa272d37cedadcfbe2d379745af4942.bam	DO51544	SP117972	Primary tumour - other	SA533720	AWS - Virginia,Collaboratory - Toronto	PACA-CA	PCAWG			BAM	4.01372933E8
controlled	FI805729	daad4625-091c-5233-af7f-837da51a7d79	mini-9226d18ca5ba89ecd08e6c882bafa9e0.bam	DO51519	SP125795	Primary tumour - other	SA533749	AWS - Virginia,Collaboratory - Toronto	PACA-CA	PCAWG			BAM	3.38610705E8
controlled	FI805733	b13128e1-632f-50fa-97d5-a76ae6519c24	mini-e5da03ef8601857652af9676ccc580a7.bam	DO51502	SP125714	Primary tumour - other	SA533642	AWS - Virginia,Collaboratory - Toronto	PACA-CA	PCAWG			BAM	5.91806687E8
controlled	FI21913	0772d030-12a2-5ff5-a1b8-a45fd51040b8	6908c9336a4de80f5f16af39da29b1e4.bam	DO1009	SP2170	Normal - blood derived	SA6226	AWS - Virginia,EGA - Hinxton,Collaboratory - Toronto	BRCA-UK	PCAWG			BAM	1.5041592408E11
controlled	FI21950	b034bfb6-5d7a-5b9f-9058-2f58b9e7f9bb	7ffd7c36caadf55e85e3312f2ebea94c.bam	DO51491	SP125691	Primary tumour - other	SA533669	EGA - Hinxton,AWS - Virginia,Collaboratory - Toronto	PACA-CA	PCAWG			BAM	1.79819429363E11
controlled	FI21877	69649d28-4b95-5754-a663-a81b3b8bda15	208f7fa9dc372e95b97d1312b2d96cda.bam	DO221539	SP125748	Normal - blood derived	SA558647	EGA - Hinxton,AWS - Virginia,Collaboratory - Toronto	PACA-CA	PCAWG			BAM	1.13046201968E11
controlled	FI35822	856b6491-3c98-5042-8715-4dbe7e969af8	38ee0240debcdd0e2f5c8ec65f146af3.bam	DO50382	SP111070	Primary tumour - solid tissue	SA528898	Collaboratory - Toronto,EGA - Hinxton,AWS - Virginia	ESAD-UK	PCAWG			BAM	2.59909388528E11
controlled	FI21140	20a74c97-747a-5a48-b217-f2883996d57d	58b2c1649b2eda1c7f53684da1c050d2.bam	DO51065	SP112817	Primary tumour - solid tissue	SA530472	EGA - Hinxton,Collaboratory - Toronto,AWS - Virginia	PRAD-CA	PCAWG			BAM	3.34514671105E11
controlled	FI35650	afca0790-aed8-546a-ad35-628ee6df7c33	633352d336a82a394d505027b7ba1732.bam	DO218487	SP135310	Primary tumour - solid tissue	SA543680	EGA - Hinxton,Collaboratory - Toronto	GACA-CN	PCAWG			BAM	9.497865374E10
controlled	FI49886	58bb7045-1285-5f73-9338-4407ad6202c1	f430b540832147637ef72fcfc6dcba1a.bam	DO46836	SP102757	Normal - blood derived	SA507188	AWS - Virginia,Collaboratory - Toronto,EGA - Hinxton	RECA-EU	PCAWG			BAM	1.74147333165E11
controlled	FI49587	deabc0f5-5158-5c09-a60c-46b62673e773	be5ae37f0556b20c666ffe068d488798.bam	DO27763	SP59270	Primary tumour - solid tissue	SA320818	EGA - Hinxton,Collaboratory - Toronto	MALY-DE	PCAWG			BAM	1.07072788791E11
controlled	FI49586	91a19da2-d4a2-5622-b2d9-16e068fe0d59	0502371dece7f7c476c82300f0e47204.bam	DO27763	SP59269	Normal - bone marrow	SA320816	Collaboratory - Toronto,EGA - Hinxton	MALY-DE	PCAWG			BAM	1.3527568254E11
controlled	FI26806	8ddf67a2-27bd-575c-95c5-84d8c601d786	cc379e1a54fdf28b4d6e41b337bd1b28.bam	DO45151	SP99021	Primary tumour - solid tissue	SA501553	Collaboratory - Toronto,AWS - Virginia,EGA - Hinxton	LIRI-JP	PCAWG			BAM	1.29846098491E11
controlled	FI12233	d5b9c7c8-bd79-5bb4-b555-9994960e4896	9ac4e3a8cc08ec54f984360444a2700b.bam	DO35715	SP78913	Primary tumour - solid tissue	SA414123	Collaboratory - Toronto,EGA - Hinxton	PBCA-DE	PCAWG			BAM	9.840068725E10
controlled	FI51754	b26fcb46-c4b6-58f7-89e0-4566ebd0b88e	4e2a90096443c03100f9f26633636332.bam	DO52642	SP116589	Primary tumour - solid tissue	SA541900	AWS - Virginia,EGA - Hinxton,Collaboratory - Toronto	BOCA-UK	PCAWG			BAM	1.57675829008E11
controlled	FI2714	e5d5c082-f882-599c-be22-54a3a00915b4	77695a33a7d56f66aee829113d1e8ef3.bam	DO23546	SP50173	Primary tumour - solid tissue	SA270456	AWS - Virginia,EGA - Hinxton,Collaboratory - Toronto	LIRI-JP	PCAWG			BAM	1.39837685058E11
controlled	FI12422	2916616f-71c1-5432-8773-ccbb936b6a73	71d4e9ed8e08b8eda52f3b79b89b2d86.bam	DO220862	SP124524	Normal - blood derived	SA557229	AWS - Virginia,EGA - Hinxton,Collaboratory - Toronto	MELA-AU	PCAWG			BAM	1.10073178712E11
controlled	FI2506	d54e7b80-cd66-5401-8664-40a4a4113f95	79656f8415fe11d4ee4df7d5c3261193.bam	DO50848	SP112283	Primary tumour - solid tissue	SA529876	EGA - Hinxton,AWS - Virginia,Collaboratory - Toronto	LIRI-JP	PCAWG			BAM	1.31955230002E11
controlled	FI26955	98a26387-6e5f-5da7-8c01-7b1a956cb2a8	f24466eda3b41223b5a2e6490c034a1c.bam	DO52161	SP135486	Normal - solid tissue	SA570922	Collaboratory - Toronto,EGA - Hinxton,AWS - Virginia	PAEN-IT	PCAWG			BAM	1.40138007725E11
controlled	FI51340	716d4f03-2d95-540a-bd6b-019ab69dea9f	ee04d50685f337f7484d3148f17ad568.bam	DO6364	SP13293	Primary tumour - blood derived (peripheral blood)	SA86131	AWS - Virginia,EGA - Hinxton,Collaboratory - Toronto	CLLE-ES	PCAWG			BAM	1.04147708637E11
